,house_id,name,price,description,url
130,2023130,京康隆酒店(北京二外南门二店),149,"三间房乡梆子井村84号,距中央电视台新台址1.5公里",image/nw_000eNBDE.jpg
131,2023131,北京东交民巷饭店,598,"东交民巷甲23号,距东交民巷0.7公里",image/nw_RbozrQpLH2.jpg
132,2023132,99优选酒店(北京天安门广场前门地铁站店),213,"前门东大街甲12号,距东交民巷0.5公里",image/nw_000daopw.jpg
133,2023133,北京华威商务酒店,468,"西单北大街130号,距西单0.4公里",image/nw_0004XCd5.jpg
134,2023134,北京大悦酒店,868,"西单北大街乙131号，西单大悦城,距西单0.4公里",image/nw_FXRcmpz4Mo.jpg
135,2023135,北京华滨国际大酒店,719,"宣武门内大街4号,距西单0.3公里",image/nw_000dAOlG.jpg
136,2023136,北京广州大厦,432,"西单横二条甲3号,距西单0.5公里",image/nw_0004UaY5.jpg
137,2023137,北京西单美爵酒店,590,"宣武门内大街6号,距西单0.4公里",image/nw_000cTBCO.jpg
138,2023138,北京泛太平洋酒店,1117,"华远街2号,距西单0.5公里",image/nw_UIvQiAXrEY.jpg
139,2023139,全季酒店(北京西单店),587,"西单兴隆街5号,距西单0.4公里",image/nw_I1Szno7evu.jpg
140,2023140,北京宁波宾馆,500,"新壁街8号,距西单0.8公里",image/nw_000dkVPn.jpg
141,2023141,北京西西友谊酒店,538,"西单北大街109号,距西单0.8公里",image/nw_LRUenCYMcU.jpg
142,2023142,桔子酒店(北京西单店),597,"华远街15号置地星座D座,距西单0.4公里",image/nw_THqf1KPvQ4.jpg
143,2023143,北京胡同京囍咖啡旅舍,129,"炒豆胡同71号,距南锣鼓巷0.4公里",image/nw_KA6wbrKTOE.jpg
144,2023144,北京南京大饭店,398,"王府井西街5号,距王府井步行街0.3公里",image/nw_0003zmDS.jpg
145,2023145,速8酒店(北京故宫东门店),220,"东安门大街45号,距王府井步行街0.4公里",image/nw_000ceAaC.jpg
146,2023146,北京王府井希尔顿酒店,1026,"王府井东街8号,距王府井步行街0.2公里",image/nw_FZOf8FGTFS.jpg
147,2023147,桔子水晶北京王府井大街酒店,1078,"东安门大街18号,距王府井步行街0.2公里",image/nw_GIUMZDmkeI.jpg
148,2023148,北京诺富特和平宾馆,582,"金鱼胡同3号,距王府井步行街0.4公里",image/nw_0004Udqg.jpg
149,2023149,北京国谊宾馆,558,"文兴东街1号,距北京天文馆0.3公里",image/nw_VLtbeGoWvS.jpg
150,2023150,维也纳国际酒店(北京首体店),449,"中关村南大街52号,距北京天文馆1.2公里",image/nw_Q55fzaDudq.jpg
151,2023151,北京西苑饭店,550,"三里河路1号,距北京天文馆0.4公里",image/nw_SVshm4Steo.jpg
152,2023152,北京中关村美居酒店,686,"中关村南大街31号神舟大厦,距北京天文馆1.6公里",image/nw_MBnmZBOnPG.jpg
153,2023153,北京龙轩宾馆,388,"甘家口增光路24-30号,距北京天文馆1.4公里",image/nw_RLIMot5j8s.jpg
154,2023154,恋都商旅酒店(北京百万庄店),229,"百万庄北街甲六号,距北京天文馆1公里",image/nw_000dyqeI.jpg
155,2023155,7天连锁酒店(北京西直门展览馆店),273,"车公庄大街北里甲56号,距北京天文馆0.9公里",image/nw_J6lYPYn6w0.jpg
156,2023156,7天连锁酒店(北京交通大学动物园展览馆店),209,"高粱桥斜街19号2号楼,距北京天文馆1.1公里",image/nw_LQNg8mOU3m.jpg
157,2023157,北京国二招宾馆(东楼),750,"西直门南大街6号南门,距北京天文馆1.7公里",image/nw_PnY0dggKuA.jpg
158,2023158,布丁精选酒店(北京中关村店),357,"大柳树路23号(大慧寺路口),距北京天文馆1.7公里",image/nw_000eKwPk.jpg
159,2023159,北京瑜舍,2556,"三里屯路11号院1号楼,距三里屯0.2公里",image/nw_UfvLeME9Uc.jpg
160,2023160,和颐至尚酒店(北京三里屯使馆区店),466,"东直门外大街12号,距三里屯0.5公里",image/nw_OFD3q7jwvC.jpg
161,2023161,北京铂达酒店,556,"新东路12号院首开铂郡南区4号楼1门三层170,距三里屯0.1公里",image/nw_MS5H74xqVO.jpg
162,2023162,北京三里屯CHAO酒店,1838,"工人体育场东路4号,距三里屯0.5公里",image/nw_000duFrQ.jpg
163,2023163,全季酒店(北京三里屯店),597,"幸福一村55号1号楼,距三里屯0.5公里",image/nw_O9jl3GPiKI.jpg
164,2023164,北京东直门智选假日酒店,527,"春秀路1号,距三里屯0.8公里",image/nw_VLo8Jvqr8A.jpg
165,2023165,北京泰悦豪庭酒店,468,"南三里屯路16号一层,距三里屯1.1公里",image/nw_000dcPgC.jpg
166,2023166,北京三里屯通盈中心洲际酒店,1767,"南三里屯1号楼,距三里屯0.5公里",image/nw_0009z2dZ.jpg
167,2023167,爱舍空间主题概念酒店(北京三里屯店),518,"工人体育场北路8号院2号楼5层2526,距三里屯0.5公里",image/nw_000dzN92.jpg
168,2023168,北京长城饭店,486,"东三环北路10号,距三里屯1.3公里",image/nw_000fx8Ij.jpg
